,시간,07-19 (금)
0,최대,180.33
1,최소,100.52
2,가중평균,142.61
3,01시,134.55
4,02시,112.33
5,03시,100.52
6,04시,100.52
7,05시,100.52
8,06시,101.46
9,07시,133.79
10,08시,139.5
11,09시,138.05
12,10시,141.6
13,11시,180.33
14,12시,154.97
15,13시,152.38
16,14시,154.97
17,15시,154.97
18,16시,154.97
19,17시,152.75
20,18시,152.38
21,19시,153.07
22,20시,153.07
23,21시,153.07
24,22시,153.07
25,23시,136.39
26,24시,136.42
