,시간,07-28 (일)
0,최대,181.45
1,최소,95.2
2,가중평균,135.32
3,01시,124.53
4,02시,101.06
5,03시,100.74
6,04시,95.2
7,05시,95.2
8,06시,96.06
9,07시,96.06
10,08시,101.56
11,09시,127.22
12,10시,181.23
13,11시,139.21
14,12시,179.24
15,13시,139.53
16,14시,139.15
17,15시,139.79
18,16시,141.66
19,17시,141.53
20,18시,141.68
21,19시,153.99
22,20시,157.22
23,21시,181.45
24,22시,154.84
25,23시,134.11
26,24시,118.97
