,시간,05-07 (화)
0,최대,144.08
1,최소,-79.06
2,가중평균,72.61
3,01시,112.97
4,02시,107.48
5,03시,107.48
6,04시,107.48
7,05시,107.48
8,06시,107.48
9,07시,113.89
10,08시,115.27
11,09시,0.0
12,10시,-77.94
13,11시,-79.06
14,12시,-79.06
15,13시,-79.06
16,14시,-79.06
17,15시,141.45
18,16시,0.0
19,17시,0.0
20,18시,140.89
21,19시,140.89
22,20시,144.08
23,21시,140.89
24,22시,138.49
25,23시,138.49
26,24시,138.32
