,시간,05-11 (토)
0,최대,158.16
1,최소,0.0
2,가중평균,80.67
3,01시,115.85
4,02시,98.58
5,03시,91.92
6,04시,90.32
7,05시,96.22
8,06시,115.64
9,07시,140.33
10,08시,0.0
11,09시,0.0
12,10시,0.0
13,11시,113.42
14,12시,0.0
15,13시,0.0
16,14시,0.0
17,15시,0.0
18,16시,0.0
19,17시,0.0
20,18시,115.23
21,19시,157.92
22,20시,158.08
23,21시,158.16
24,22시,158.16
25,23시,115.89
26,24시,158.08
