,시간,04-29 (월)
0,최대,188.25
1,최소,92.37
2,가중평균,139.99
3,01시,97.91
4,02시,92.37
5,03시,92.37
6,04시,92.37
7,05시,101.4
8,06시,101.4
9,07시,101.4
10,08시,115.35
11,09시,159.18
12,10시,156.3
13,11시,188.25
14,12시,156.3
15,13시,154.81
16,14시,151.76
17,15시,155.33
18,16시,156.77
19,17시,159.18
20,18시,153.03
21,19시,153.11
22,20시,153.28
23,21시,153.28
24,22시,162.45
25,23시,153.6
26,24시,141.36
