,시간,10-21 (월)
0,최대,158.38
1,최소,83.75
2,가중평균,135.53
3,01시,94.05
4,02시,85.16
5,03시,83.75
6,04시,85.16
7,05시,85.16
8,06시,89.61
9,07시,105.58
10,08시,105.7
11,09시,139.32
12,10시,157.11
13,11시,157.18
14,12시,156.18
15,13시,156.18
16,14시,156.18
17,15시,156.18
18,16시,156.18
19,17시,157.18
20,18시,156.53
21,19시,157.18
22,20시,158.38
23,21시,157.18
24,22시,105.63
25,23시,157.56
26,24시,155.51
