,시간,07-21 (일)
0,최대,183.78
1,최소,95.64
2,가중평균,131.9
3,01시,101.39
4,02시,100.65
5,03시,99.9
6,04시,95.71
7,05시,95.64
8,06시,95.71
9,07시,101.28
10,08시,101.39
11,09시,132.91
12,10시,183.78
13,11시,138.24
14,12시,138.27
15,13시,138.27
16,14시,142.6
17,15시,144.56
18,16시,142.97
19,17시,141.35
20,18시,141.99
21,19시,141.6
22,20시,155.37
23,21시,155.61
24,22시,157.99
25,23시,134.52
26,24시,114.5
