,시간,11-26 (화)
0,최대,158.56
1,최소,87.47
2,가중평균,122.54
3,01시,114.88
4,02시,91.94
5,03시,87.57
6,04시,87.47
7,05시,91.94
8,06시,102.32
9,07시,104.01
10,08시,106.76
11,09시,140.74
12,10시,154.83
13,11시,158.56
14,12시,137.88
15,13시,131.51
16,14시,131.42
17,15시,135.27
18,16시,137.94
19,17시,137.97
20,18시,135.27
21,19시,135.26
22,20시,131.14
23,21시,117.78
24,22시,114.22
25,23시,104.85
26,24시,113.03
