,시간,03-26 (화)
0,최대,250.73
1,최소,119.5
2,가중평균,165.25
3,01시,166.45
4,02시,250.73
5,03시,249.71
6,04시,143.35
7,05시,143.35
8,06시,143.35
9,07시,143.35
10,08시,153.24
11,09시,159.51
12,10시,203.29
13,11시,159.51
14,12시,154.11
15,13시,119.5
16,14시,153.92
17,15시,154.1
18,16시,154.1
19,17시,154.11
20,18시,159.51
21,19시,165.9
22,20시,165.9
23,21시,159.51
24,22시,169.72
25,23시,169.72
26,24시,169.72
