,시간,09-17 (화)
0,최대,165.22
1,최소,99.89
2,가중평균,120.53
3,01시,106.76
4,02시,104.79
5,03시,99.89
6,04시,99.89
7,05시,99.89
8,06시,99.89
9,07시,105.06
10,08시,106.11
11,09시,107.12
12,10시,107.13
13,11시,107.96
14,12시,107.92
15,13시,107.92
16,14시,115.7
17,15시,115.7
18,16시,137.89
19,17시,137.87
20,18시,141.95
21,19시,165.22
22,20시,142.1
23,21시,148.68
24,22시,137.85
25,23시,133.0
26,24시,107.96
