,시간,08-04 (일)
0,최대,164.18
1,최소,107.08
2,가중평균,144.66
3,01시,140.71
4,02시,138.69
5,03시,107.69
6,04시,107.43
7,05시,107.08
8,06시,107.08
9,07시,107.66
10,08시,142.37
11,09시,141.59
12,10시,141.59
13,11시,148.0
14,12시,147.01
15,13시,158.42
16,14시,149.09
17,15시,158.08
18,16시,145.77
19,17시,142.97
20,18시,158.74
21,19시,159.41
22,20시,164.18
23,21시,162.84
24,22시,161.76
25,23시,161.66
26,24시,158.14
