timestamp,gen,capacity,forecast_da,forecast_rt
2024-01-01 0:15,0,18330.625,0,0
2024-01-01 0:30,0,18330.625,0,0
2024-01-01 0:45,0,18330.625,0,0
2024-01-01 1:00,0,18330.625,0,0
2024-01-01 1:15,0,18330.625,0,0
2024-01-01 1:30,0,18330.625,0,0
2024-01-01 1:45,0,18330.625,0,0
2024-01-01 2:00,0,18330.625,0,0
2024-01-01 2:15,0,18330.625,0,0
2024-01-01 2:30,0,18330.625,0,0
2024-01-01 2:45,0,18330.625,0,0
2024-01-01 3:00,0,18330.625,0,0
2024-01-01 3:15,0,18330.625,0,0
2024-01-01 3:30,0,18330.625,0,0
2024-01-01 3:45,0,18330.625,0,0
2024-01-01 4:00,0,18330.625,0,0
2024-01-01 4:15,0,18330.625,0,0
2024-01-01 4:30,0,18330.625,0,0
2024-01-01 4:45,0,18330.625,0,0
2024-01-01 5:00,0,18330.625,0,0
2024-01-01 5:15,0,18330.625,0,0
2024-01-01 5:30,0,18330.625,0,0
2024-01-01 5:45,0,18330.625,0,0
2024-01-01 6:00,0,18330.625,0,0
2024-01-01 6:15,0,18330.625,0,0
2024-01-01 6:30,0,18330.625,0,0
2024-01-01 6:45,0,18330.625,0,0
2024-01-01 7:00,0,18330.625,3.617783456,-0.913525694
2024-01-01 7:15,0,18330.625,6.692054153,2.891764917
2024-01-01 7:30,0.149,18330.625,14.20729602,8.317751676
2024-01-01 7:45,4.35,18330.625,17.50018853,21.18951585
2024-01-01 8:00,44.216533,18330.625,78.89288864,70.56024148
2024-01-01 8:15,88.254337,18330.625,135.8564071,148.0859681
2024-01-01 8:30,182.90233,18330.625,222.4733295,219.7062078
2024-01-01 8:45,272.9592,18330.625,366.3835092,312.2975756
2024-01-01 9:00,433.094,18330.625,496.9294625,422.7834026
2024-01-01 9:15,569.18106,18330.625,718.9635291,622.7003714
2024-01-01 9:30,838.53164,18330.625,932.2012602,774.1124807
2024-01-01 9:45,1026.2268,18330.625,1111.614546,1033.564275
2024-01-01 10:00,1265.88733,18330.625,1335.165912,1216.515048
2024-01-01 10:15,1435.44667,18330.625,1458.913685,1444.429037
2024-01-01 10:30,1703.433,18330.625,1576.268873,1587.621262
2024-01-01 10:45,1835.76667,18330.625,1694.876975,1814.66767
2024-01-01 11:00,2049.41623,18330.625,1822.841441,1931.05288
2024-01-01 11:15,2053.84545,18330.625,1941.409871,2113.367111
2024-01-01 11:30,2182.21029,18330.625,2029.012687,2125.393993
2024-01-01 11:45,2178.32314,18330.625,2094.30368,2225.132467
2024-01-01 12:00,2329.10477,18330.625,2062.495636,2209.261403
2024-01-01 12:15,2010.51863,18330.625,2057.227896,2301.399889
2024-01-01 12:30,2266.6576,18330.625,2057.482067,2047.978903
2024-01-01 12:45,2099.13037,18330.625,2061.934884,2187.927307
2024-01-01 13:00,2067.62083,18330.625,2021.943211,2093.685441
2024-01-01 13:15,2104.491,18330.625,1971.335026,2039.267376
2024-01-01 13:30,1961.9009,18330.625,1848.323218,2031.351383
2024-01-01 13:45,1793.7406,18330.625,1766.075498,1860.551626
2024-01-01 14:00,1815.04667,18330.625,1656.151147,1716.086759
2024-01-01 14:15,1618.95653,18330.625,1502.045896,1688.878081
2024-01-01 14:30,1530.592667,18330.625,1382.989725,1517.196576
2024-01-01 14:45,1284.011063,18330.625,1235.248444,1399.837885
2024-01-01 15:00,1072.57714,18330.625,1140.994238,1175.660389
2024-01-01 15:15,789.61426,18330.625,969.1364752,960.4578055
2024-01-01 15:30,648.80967,18330.625,836.7449872,737.7854304
2024-01-01 15:45,489.99387,18330.625,720.6768654,607.1011208
2024-01-01 16:00,410.768997,18330.625,507.6107584,423.0674043
2024-01-01 16:15,316.836333,18330.625,401.5434706,335.3054827
2024-01-01 16:30,254.11027,18330.625,273.9687919,255.4314301
2024-01-01 16:45,147.31213,18330.625,175.1399936,184.164934
2024-01-01 17:00,103.5222,18330.625,105.2827397,93.16827737
2024-01-01 17:15,36.568533,18330.625,65.29826654,50.85140923
2024-01-01 17:30,16.300867,18330.625,23.48286817,21.99487759
2024-01-01 17:45,8.997,18330.625,20.06658634,16.72834953
2024-01-01 18:00,1.46,18330.625,20.10768662,11.3771831
2024-01-01 18:15,0,18330.625,19.04946005,4.597942301
2024-01-01 18:30,0,18330.625,20.26623502,2.43482515
2024-01-01 18:45,0,18330.625,20.16070332,2.550347133
2024-01-01 19:00,0,18330.625,18.35692546,1.395500632
2024-01-01 19:15,0,18330.625,8.268606685,1.367784946
2024-01-01 19:30,0,18330.625,6.00671982,1.114437345
2024-01-01 19:45,0,18330.625,6.387239669,0.644293372
2024-01-01 20:00,0,18330.625,3.714838505,0.146233602
2024-01-01 20:15,0,18330.625,3.508927247,0.394854877
2024-01-01 20:30,0,18330.625,2.343393216,0.496634669
2024-01-01 20:45,0,18330.625,-0.042327003,-0.087794161
2024-01-01 21:00,0,18330.625,0,0
2024-01-01 21:15,0,18330.625,0,0
2024-01-01 21:30,0,18330.625,0,0
2024-01-01 21:45,0,18330.625,0,0
2024-01-01 22:00,0,18330.625,0,0
2024-01-01 22:15,0,18330.625,0,0
2024-01-01 22:30,0,18330.625,0,0
2024-01-01 22:45,0,18330.625,0,0
2024-01-01 23:00,0,18330.625,0,0
2024-01-01 23:15,0,18330.625,0,0
2024-01-01 23:30,0,18330.625,0,0
2024-01-01 23:45,0,18330.625,0,0
2024-01-02 0:00,0,18330.625,0,0
2024-01-02 0:15,0,18330.625,0,0
2024-01-02 0:30,0,18330.625,0,0
2024-01-02 0:45,0,18330.625,0,0
2024-01-02 1:00,0,18330.625,0,0
2024-01-02 1:15,0,18330.625,0,0
2024-01-02 1:30,0,18330.625,0,0
2024-01-02 1:45,0,18330.625,0,0
2024-01-02 2:00,0,18330.625,0,0
2024-01-02 2:15,0,18330.625,0,0
2024-01-02 2:30,0,18330.625,0,0
2024-01-02 2:45,0,18330.625,0,0
2024-01-02 3:00,0,18330.625,0,0
2024-01-02 3:15,0,18330.625,0,0
2024-01-02 3:30,0,18330.625,0,0
2024-01-02 3:45,0,18330.625,0,0
2024-01-02 4:00,0,18330.625,0,0
2024-01-02 4:15,0,18330.625,0,0
2024-01-02 4:30,0,18330.625,0,0
2024-01-02 4:45,0,18330.625,0,0
2024-01-02 5:00,0,18330.625,0,0
2024-01-02 5:15,0,18330.625,0,0
2024-01-02 5:30,0,18330.625,0,0
2024-01-02 5:45,0,18330.625,0,0
2024-01-02 6:00,0,18330.625,0,0
2024-01-02 6:15,0,18330.625,0,0
2024-01-02 6:30,0,18330.625,0,0
2024-01-02 6:45,0,18330.625,0,0
2024-01-02 7:00,0,18330.625,7.34810891,2.289493997
2024-01-02 7:15,0,18330.625,10.27735687,4.120387606
2024-01-02 7:30,0,18330.625,18.61961875,8.819716297
2024-01-02 7:45,4.5743333,18330.625,19.4579892,19.51196621
2024-01-02 8:00,27.499334,18330.625,75.72272862,66.55006084
2024-01-02 8:15,72.438,18330.625,123.33138,129.1494905
2024-01-02 8:30,149.215133,18330.625,203.9166842,199.3907536
2024-01-02 8:45,214.18087,18330.625,330.3399132,275.731838
2024-01-02 9:00,335.74746,18330.625,416.0463068,341.3964666
2024-01-02 9:15,430.5744,18330.625,555.4322622,495.393031
2024-01-02 9:30,524.13187,18330.625,729.764078,608.0448538
2024-01-02 9:45,584.61153,18330.625,862.2067053,699.3039735
2024-01-02 10:00,745.34073,18330.625,999.9295958,768.3326707
2024-01-02 10:15,854.26204,18330.625,1126.234533,937.7745871
2024-01-02 10:30,1058.965027,18330.625,1213.261371,1033.59195
2024-01-02 10:45,1069.749693,18330.625,1288.582559,1211.446156
2024-01-02 11:00,1285.21388,18330.625,1384.658128,1229.408554
2024-01-02 11:15,1247.7764,18330.625,1462.018908,1408.210692
2024-01-02 11:30,1315.5673,18330.625,1550.143051,1374.618819
2024-01-02 11:45,1220.352833,18330.625,1625.755708,1437.498778
2024-01-02 12:00,1294.962197,18330.625,1693.369758,1362.869501
2024-01-02 12:15,1377.48864,18330.625,1708.459134,1417.594982
2024-01-02 12:30,1558.50183,18330.625,1698.219153,1497.490612
2024-01-02 12:45,1443.7163,18330.625,1688.825862,1605.221011
2024-01-02 13:00,1497.4082,18330.625,1665.567234,1511.675477
2024-01-02 13:15,1458.442,18330.625,1621.544013,1509.736487
2024-01-02 13:30,1637.7924,18330.625,1578.206724,1463.126911
2024-01-02 13:45,1629.7236,18330.625,1532.049258,1583.486457
2024-01-02 14:00,1509.939,18330.625,1471.949766,1566.938625
2024-01-02 14:15,1282.6924,18330.625,1361.367323,1443.67003
2024-01-02 14:30,1365.2753,18330.625,1283.788371,1241.263775
2024-01-02 14:45,1066.5962,18330.625,1170.667141,1273.086788
2024-01-02 15:00,1050.80177,18330.625,1055.109632,995.7151771
2024-01-02 15:15,880.42906,18330.625,939.4318425,944.0232502
2024-01-02 15:30,790.38727,18330.625,827.5112497,788.0317995
2024-01-02 15:45,629.420667,18330.625,731.3125511,688.2295798
2024-01-02 16:00,544.050333,18330.625,540.4468034,506.9285442
2024-01-02 16:15,382.155833,18330.625,435.8170742,411.3547899
2024-01-02 16:30,292.757367,18330.625,290.2774085,282.0653946
2024-01-02 16:45,192.707467,18330.625,184.4062793,195.5142079
2024-01-02 17:00,136.479203,18330.625,104.3774584,113.4270904
2024-01-02 17:15,53.619133,18330.625,58.59052916,59.3079249
2024-01-02 17:30,20.777,18330.625,26.63052473,26.7546402
2024-01-02 17:45,9.281,18330.625,17.49840541,16.28922904
2024-01-02 18:00,1.78,18330.625,15.4247867,8.876230885
2024-01-02 18:15,0,18330.625,10.0430426,2.835236372
2024-01-02 18:30,0,18330.625,8.24446809,0.127453635
2024-01-02 18:45,0,18330.625,7.501965255,-0.585170177
2024-01-02 19:00,0,18330.625,7.80844134,-1.480503921
2024-01-02 19:15,0,18330.625,-1.099704547,-1.153730209
2024-01-02 19:30,0,18330.625,-3.314818102,-1.127808992
2024-01-02 19:45,0,18330.625,-4.207194585,-0.472322547
2024-01-02 20:00,0,18330.625,-5.404628135,-1.298517919
2024-01-02 20:15,0,18330.625,-3.731925377,-1.345041942
2024-01-02 20:30,0,18330.625,-4.808105504,-1.587836396
2024-01-02 20:45,0,18330.625,-7.301410579,-2.292527789
2024-01-02 21:00,0,18330.625,0,0
2024-01-02 21:15,0,18330.625,0,0
2024-01-02 21:30,0,18330.625,0,0
2024-01-02 21:45,0,18330.625,0,0
2024-01-02 22:00,0,18330.625,0,0
2024-01-02 22:15,0,18330.625,0,0
2024-01-02 22:30,0,18330.625,0,0
2024-01-02 22:45,0,18330.625,0,0
2024-01-02 23:00,0,18330.625,0,0
2024-01-02 23:15,0,18330.625,0,0
2024-01-02 23:30,0,18330.625,0,0
2024-01-02 23:45,0,18330.625,0,0
2024-01-03 0:00,0,18330.625,0,0
2024-01-03 0:15,0,18330.625,0,0
2024-01-03 0:30,0,18330.625,0,0
2024-01-03 0:45,0,18330.625,0,0
2024-01-03 1:00,0,18330.625,0,0
2024-01-03 1:15,0,18330.625,0,0
2024-01-03 1:30,0,18330.625,0,0
2024-01-03 1:45,0,18330.625,0,0
2024-01-03 2:00,0,18330.625,0,0
2024-01-03 2:15,0,18330.625,0,0
2024-01-03 2:30,0,18330.625,0,0
2024-01-03 2:45,0,18330.625,0,0
2024-01-03 3:00,0,18330.625,0,0
2024-01-03 3:15,0,18330.625,0,0
2024-01-03 3:30,0,18330.625,0,0
2024-01-03 3:45,0,18330.625,0,0
2024-01-03 4:00,0,18330.625,0,0
2024-01-03 4:15,0,18330.625,0,0
2024-01-03 4:30,0,18330.625,0,0
2024-01-03 4:45,0,18330.625,0,0
2024-01-03 5:00,0,18330.625,0,0
2024-01-03 5:15,0,18330.625,0,0
2024-01-03 5:30,0,18330.625,0,0
2024-01-03 5:45,0,18330.625,0,0
2024-01-03 6:00,0,18330.625,0,0
2024-01-03 6:15,0,18330.625,0,0
2024-01-03 6:30,0,18330.625,0,0
2024-01-03 6:45,0,18330.625,0,0
2024-01-03 7:00,0,18330.625,-3.17170008,-5.58099117
2024-01-03 7:15,0,18330.625,1.083662889,-4.452348417
2024-01-03 7:30,0,18330.625,3.708990503,-1.722296891
2024-01-03 7:45,0.153,18330.625,1.010525609,5.750770335
2024-01-03 8:00,11.282,18330.625,32.68783835,26.08880523
2024-01-03 8:15,31.740667,18330.625,63.45459258,75.4416978
2024-01-03 8:30,67.147666,18330.625,101.1253236,119.7119502
2024-01-03 8:45,95.997334,18330.625,156.2484234,158.7389301
2024-01-03 9:00,162.149333,18330.625,213.0788968,194.6564133
2024-01-03 9:15,223.1778,18330.625,305.4842446,274.816829
2024-01-03 9:30,329.55967,18330.625,434.9693374,348.8120443
2024-01-03 9:45,416.84386,18330.625,524.9820113,447.6280781
2024-01-03 10:00,563.29377,18330.625,668.0407068,544.6844975
2024-01-03 10:15,573.18973,18330.625,814.2010499,708.2964583
2024-01-03 10:30,744.56194,18330.625,910.0949744,726.6166176
2024-01-03 10:45,862.880097,18330.625,1014.619218,887.4778471
2024-01-03 11:00,1170.052363,18330.625,1083.154839,997.5965565
2024-01-03 11:15,1325.975503,18330.625,1220.52707,1284.962435
2024-01-03 11:30,1317.288837,18330.625,1318.603796,1425.929681
2024-01-03 11:45,1319.48493,18330.625,1400.897172,1417.837604
2024-01-03 12:00,1411.1856,18330.625,1459.763123,1413.902156
2024-01-03 12:15,1438.8049,18330.625,1544.978363,1492.790521
2024-01-03 12:30,1612.3973,18330.625,1577.534357,1518.042452
2024-01-03 12:45,1694.19827,18330.625,1616.517777,1668.888937
2024-01-03 13:00,1652.09963,18330.625,1670.429434,1707.960127
2024-01-03 13:15,1498.8661,18330.625,1636.191725,1652.898634
2024-01-03 13:30,1605.6449,18330.625,1613.671913,1512.049803
2024-01-03 13:45,1480.529,18330.625,1580.928719,1582.325955
2024-01-03 14:00,1426.9186,18330.625,1547.897896,1476.187271
2024-01-03 14:15,1219.061567,18330.625,1436.299849,1402.314942
2024-01-03 14:30,1222.165633,18330.625,1383.304056,1203.496692
2024-01-03 14:45,1010.397037,18330.625,1276.078932,1195.226894
2024-01-03 15:00,983.789863,18330.625,1155.749667,979.723125
2024-01-03 15:15,901.73527,18330.625,1070.149338,926.315941
2024-01-03 15:30,971.9112,18330.625,963.9381831,842.6869108
2024-01-03 15:45,740.23746,18330.625,863.2756196,837.7461659
2024-01-03 16:00,630.36477,18330.625,655.0415852,624.1564312
2024-01-03 16:15,447.92437,18330.625,531.2171019,496.7694167
2024-01-03 16:30,362.87583,18330.625,366.9973744,341.6995914
2024-01-03 16:45,217.58664,18330.625,231.7140983,250.6449339
2024-01-03 17:00,122.953263,18330.625,139.5476906,132.4180372
2024-01-03 17:15,69.7531337,18330.625,75.33761564,64.563264
2024-01-03 17:30,24.708866,18330.625,34.5060393,36.89625957
2024-01-03 17:45,11.156667,18330.625,25.81853312,20.13411316
2024-01-03 18:00,5.06,18330.625,26.10613995,13.25164089
2024-01-03 18:15,0,18330.625,16.94188406,7.663989325
2024-01-03 18:30,0,18330.625,14.68010542,3.909315044
2024-01-03 18:45,0,18330.625,14.11891049,3.357394466
2024-01-03 19:00,0,18330.625,13.5289356,2.101611725
2024-01-03 19:15,0,18330.625,3.509279004,2.023411408
2024-01-03 19:30,0,18330.625,0.452939564,1.875410997
2024-01-03 19:45,0,18330.625,-0.597734015,1.9730579
2024-01-03 20:00,0,18330.625,-0.352702125,0.774101453
2024-01-03 20:15,0,18330.625,2.692442262,0.936923805
2024-01-03 20:30,0,18330.625,2.774275653,0.889223541
2024-01-03 20:45,0,18330.625,1.036913708,-0.008635524
2024-01-03 21:00,0,18330.625,0,0
2024-01-03 21:15,0,18330.625,0,0
2024-01-03 21:30,0,18330.625,0,0
2024-01-03 21:45,0,18330.625,0,0
2024-01-03 22:00,0,18330.625,0,0
2024-01-03 22:15,0,18330.625,0,0
2024-01-03 22:30,0,18330.625,0,0
2024-01-03 22:45,0,18330.625,0,0
2024-01-03 23:00,0,18330.625,0,0
2024-01-03 23:15,0,18330.625,0,0
2024-01-03 23:30,0,18330.625,0,0
2024-01-03 23:45,0,18330.625,0,0
2024-01-04 0:00,0,18330.625,0,0
2024-01-04 0:15,0,18330.625,0,0
2024-01-04 0:30,0,18330.625,0,0
2024-01-04 0:45,0,18330.625,0,0
2024-01-04 1:00,0,18330.625,0,0
2024-01-04 1:15,0,18330.625,0,0
2024-01-04 1:30,0,18330.625,0,0
2024-01-04 1:45,0,18330.625,0,0
2024-01-04 2:00,0,18330.625,0,0
2024-01-04 2:15,0,18330.625,0,0
2024-01-04 2:30,0,18330.625,0,0
2024-01-04 2:45,0,18330.625,0,0
2024-01-04 3:00,0,18330.625,0,0
2024-01-04 3:15,0,18330.625,0,0
2024-01-04 3:30,0,18330.625,0,0
2024-01-04 3:45,0,18330.625,0,0
2024-01-04 4:00,0,18330.625,0,0
2024-01-04 4:15,0,18330.625,0,0
2024-01-04 4:30,0,18330.625,0,0
2024-01-04 4:45,0,18330.625,0,0
2024-01-04 5:00,0,18330.625,0,0
2024-01-04 5:15,0,18330.625,0,0
2024-01-04 5:30,0,18330.625,0,0
2024-01-04 5:45,0,18330.625,0,0
2024-01-04 6:00,0,18330.625,0,0
2024-01-04 6:15,0,18330.625,0,0
2024-01-04 6:30,0,18330.625,0,0
2024-01-04 6:45,0,18330.625,0,0
2024-01-04 7:00,0,18330.625,-3.258774325,0.701561288
2024-01-04 7:15,0,18330.625,-0.210733191,5.379660842
2024-01-04 7:30,0.126,18330.625,5.956281887,9.336712577
2024-01-04 7:45,8.961333,18330.625,9.048026407,23.22478898
2024-01-04 8:00,43.489667,18330.625,65.66736293,79.84792091
2024-01-04 8:15,137.4315003,18330.625,148.4499204,151.9368869
2024-01-04 8:30,284.7741,18330.625,260.5690229,267.1418636
2024-01-04 8:45,447.62173,18330.625,425.6205791,420.3765536
2024-01-04 9:00,665.09244,18330.625,581.5963637,589.5304554
2024-01-04 9:15,854.06003,18330.625,822.0342051,863.8467467
2024-01-04 9:30,1114.0554,18330.625,1081.096707,1044.877238
2024-01-04 9:45,1307.67533,18330.625,1310.186394,1306.878093
2024-01-04 10:00,1562.13477,18330.625,1555.000757,1514.765984
2024-01-04 10:15,1707.7567,18330.625,1741.521529,1754.445811
2024-01-04 10:30,1961.444,18330.625,1894.429019,1874.799203
2024-01-04 10:45,2080.6219,18330.625,2082.286676,2091.762331
2024-01-04 11:00,2296.2899,18330.625,2199.707093,2200.858855
2024-01-04 11:15,2323.7162,18330.625,2310.289989,2360.111434
2024-01-04 11:30,2513.0238,18330.625,2428.124798,2408.97619
2024-01-04 11:45,2451.492,18330.625,2515.392027,2537.726333
2024-01-04 12:00,2601.2669,18330.625,2573.387695,2516.907053
2024-01-04 12:15,2527.16263,18330.625,2606.912062,2596.676821
2024-01-04 12:30,2656.67237,18330.625,2631.295595,2555.01529
2024-01-04 12:45,2543.78663,18330.625,2629.085969,2608.470199
2024-01-04 13:00,2588.2083,18330.625,2624.224201,2546.913346
2024-01-04 13:15,2430.0703,18330.625,2589.980164,2537.914419
2024-01-04 13:30,2540.96443,18330.625,2518.035157,2414.72895
2024-01-04 13:45,2391.59837,18330.625,2442.866044,2440.13246
2024-01-04 14:00,2431.1052,18330.625,2379.473486,2318.502939
2024-01-04 14:15,2207.86207,18330.625,2208.191293,2292.481674
2024-01-04 14:30,2143.65773,18330.625,2067.53308,2089.083165
2024-01-04 14:45,1893.5059,18330.625,1897.128081,1993.349018
2024-01-04 15:00,1797.0977,18330.625,1757.80757,1733.468829
2024-01-04 15:15,1522.7885,18330.625,1578.225705,1590.900488
2024-01-04 15:30,1364.43657,18330.625,1401.490678,1337.950012
2024-01-04 15:45,1094.6178,18330.625,1186.503338,1183.590632
2024-01-04 16:00,918.5696,18330.625,891.8898403,902.1649527
2024-01-04 16:15,683.69633,18330.625,684.7974194,702.9817161
2024-01-04 16:30,483.42567,18330.625,490.1562592,495.7499862
2024-01-04 16:45,281.60853,18330.625,294.0223876,318.2816944
2024-01-04 17:00,154.04412,18330.625,157.9435073,158.4281304
2024-01-04 17:15,71.64184,18330.625,86.52179935,71.45586947
2024-01-04 17:30,30.909467,18330.625,34.02731775,32.95672032
2024-01-04 17:45,12.642333,18330.625,25.88786248,18.75874267
2024-01-04 18:00,3.94,18330.625,24.56469181,12.23766283
2024-01-04 18:15,0,18330.625,10.71063914,3.625382741
2024-01-04 18:30,0,18330.625,7.845229376,0.502299327
2024-01-04 18:45,0,18330.625,5.894611119,-0.218500843
2024-01-04 19:00,0,18330.625,5.499329855,-1.360220195
2024-01-04 19:15,0,18330.625,-3.484406364,-1.040047661
2024-01-04 19:30,0,18330.625,-5.776547327,-1.066755015
2024-01-04 19:45,0,18330.625,-6.013146502,-1.700655529
2024-01-04 20:00,0,18330.625,-6.230659679,-2.886490822
2024-01-04 20:15,0,18330.625,-4.142857546,-2.679754989
2024-01-04 20:30,0,18330.625,-4.556034465,-2.44220607
2024-01-04 20:45,0,18330.625,-7.164400933,-2.721815447
2024-01-04 21:00,0,18330.625,0,0
2024-01-04 21:15,0,18330.625,0,0
2024-01-04 21:30,0,18330.625,0,0
2024-01-04 21:45,0,18330.625,0,0
2024-01-04 22:00,0,18330.625,0,0
2024-01-04 22:15,0,18330.625,0,0
2024-01-04 22:30,0,18330.625,0,0
2024-01-04 22:45,0,18330.625,0,0
2024-01-04 23:00,0,18330.625,0,0
2024-01-04 23:15,0,18330.625,0,0
2024-01-04 23:30,0,18330.625,0,0
2024-01-04 23:45,0,18330.625,0,0
2024-01-05 0:00,0,18330.625,0,0
2024-01-05 0:15,0,18330.625,0,0
2024-01-05 0:30,0,18330.625,0,0
2024-01-05 0:45,0,18330.625,0,0
2024-01-05 1:00,0,18330.625,0,0
2024-01-05 1:15,0,18330.625,0,0
2024-01-05 1:30,0,18330.625,0,0
2024-01-05 1:45,0,18330.625,0,0
2024-01-05 2:00,0,18330.625,0,0
2024-01-05 2:15,0,18330.625,0,0
2024-01-05 2:30,0,18330.625,0,0
2024-01-05 2:45,0,18330.625,0,0
2024-01-05 3:00,0,18330.625,0,0
2024-01-05 3:15,0,18330.625,0,0
2024-01-05 3:30,0,18330.625,0,0
2024-01-05 3:45,0,18330.625,0,0
2024-01-05 4:00,0,18330.625,0,0
2024-01-05 4:15,0,18330.625,0,0
2024-01-05 4:30,0,18330.625,0,0
2024-01-05 4:45,0,18330.625,0,0
2024-01-05 5:00,0,18330.625,0,0
2024-01-05 5:15,0,18330.625,0,0
2024-01-05 5:30,0,18330.625,0,0
2024-01-05 5:45,0,18330.625,0,0
2024-01-05 6:00,0,18330.625,0,0
2024-01-05 6:15,0,18330.625,0,0
2024-01-05 6:30,0,18330.625,0,0
2024-01-05 6:45,0,18330.625,0,0
2024-01-05 7:00,0,18330.625,11.01193201,1.676997447
2024-01-05 7:15,0,18330.625,17.27893756,4.708330175
2024-01-05 7:30,0,18330.625,23.44107263,7.066231871
2024-01-05 7:45,6.414,18330.625,20.81929198,16.99202646
2024-01-05 8:00,39.6664,18330.625,53.71863554,65.74686782
2024-01-05 8:15,108.3496,18330.625,126.6749095,136.4169605
2024-01-05 8:30,190.881,18330.625,214.1409295,222.4257304
2024-01-05 8:45,299.8636,18330.625,331.7771782,312.7258387
2024-01-05 9:00,437.0472,18330.625,452.9648549,433.2670272
2024-01-05 9:15,571.82987,18330.625,664.7451103,610.2470126
2024-01-05 9:30,716.973,18330.625,834.1144574,756.5890786
2024-01-05 9:45,816.64633,18330.625,996.2708735,910.2667199
2024-01-05 10:00,949.6151,18330.625,1170.530561,1003.299444
2024-01-05 10:15,1112.718,18330.625,1287.991349,1142.47884
2024-01-05 10:30,1364.0936,18330.625,1382.988783,1292.588013
2024-01-05 10:45,1342.89727,18330.625,1493.865261,1511.948791
2024-01-05 11:00,1530.65337,18330.625,1588.118545,1493.797143
2024-01-05 11:15,1553.88454,18330.625,1677.244581,1660.938329
2024-01-05 11:30,1665.121627,18330.625,1779.384356,1677.846843
2024-01-05 11:45,1588.57366,18330.625,1869.000348,1759.0952
2024-01-05 12:00,1744.44803,18330.625,1887.553705,1713.538836
2024-01-05 12:15,1690.50867,18330.625,1926.341508,1820.284272
2024-01-05 12:30,1788.3083,18330.625,1959.651601,1776.247869
2024-01-05 12:45,1677.8848,18330.625,1979.153478,1823.231819
2024-01-05 13:00,1797.9005,18330.625,1977.609176,1745.654165
2024-01-05 13:15,1731.7714,18330.625,1951.227763,1831.412526
2024-01-05 13:30,1739.68333,18330.625,1888.436211,1763.688089
2024-01-05 13:45,1705.76803,18330.625,1865.750225,1752.362321
2024-01-05 14:00,1703.21744,18330.625,1816.245456,1694.055073
2024-01-05 14:15,1601.33093,18330.625,1711.306408,1664.171777
2024-01-05 14:30,1570.2943,18330.625,1576.154242,1562.365759
2024-01-05 14:45,1382.36163,18330.625,1467.56022,1502.917076
2024-01-05 15:00,1349.44937,18330.625,1328.744075,1298.78861
2024-01-05 15:15,1113.7868,18330.625,1178.510395,1210.041415
2024-01-05 15:30,984.30183,18330.625,1062.30213,1003.675232
2024-01-05 15:45,806.89806,18330.625,903.6424266,868.7418496
2024-01-05 16:00,697.36892,18330.625,703.8415572,678.1692955
2024-01-05 16:15,513.5992,18330.625,579.8485865,532.9867888
2024-01-05 16:30,398.260533,18330.625,431.2317785,389.6736911
2024-01-05 16:45,247.239083,18330.625,254.9572734,264.6869628
2024-01-05 17:00,162.446383,18330.625,148.8234458,143.6586856
2024-01-05 17:15,73.975333,18330.625,86.96088303,76.01496155
2024-01-05 17:30,30.363867,18330.625,38.27323714,37.31873093
2024-01-05 17:45,11.422,18330.625,28.55917689,20.2462328
2024-01-05 18:00,5.2,18330.625,24.64634469,12.67048601
2024-01-05 18:15,0,18330.625,15.55863803,4.296246332
2024-01-05 18:30,0,18330.625,12.16122433,0.350068209
2024-01-05 18:45,0,18330.625,10.7602069,0.354398187
2024-01-05 19:00,0,18330.625,8.685677533,-1.240812361
2024-01-05 19:15,0,18330.625,-1.088386297,-0.818367177
2024-01-05 19:30,0,18330.625,-3.917921824,-0.974376957
2024-01-05 19:45,0,18330.625,-3.506641002,-1.001253108
2024-01-05 20:00,0,18330.625,-1.557523814,-1.415458186
2024-01-05 20:15,0,18330.625,2.992503326,-0.793788722
2024-01-05 20:30,0,18330.625,2.452641766,-0.20195233
2024-01-05 20:45,0,18330.625,0.804600454,-0.827371122
2024-01-05 21:00,0,18330.625,0,0
2024-01-05 21:15,0,18330.625,0,0
2024-01-05 21:30,0,18330.625,0,0
2024-01-05 21:45,0,18330.625,0,0
2024-01-05 22:00,0,18330.625,0,0
2024-01-05 22:15,0,18330.625,0,0
2024-01-05 22:30,0,18330.625,0,0
2024-01-05 22:45,0,18330.625,0,0
2024-01-05 23:00,0,18330.625,0,0
2024-01-05 23:15,0,18330.625,0,0
2024-01-05 23:30,0,18330.625,0,0
2024-01-05 23:45,0,18330.625,0,0
2024-01-06 0:00,0,18330.625,0,0
2024-01-06 0:15,0,18330.625,0,0
2024-01-06 0:30,0,18330.625,0,0
2024-01-06 0:45,0,18330.625,0,0
2024-01-06 1:00,0,18330.625,0,0
2024-01-06 1:15,0,18330.625,0,0
2024-01-06 1:30,0,18330.625,0,0
2024-01-06 1:45,0,18330.625,0,0
2024-01-06 2:00,0,18330.625,0,0
2024-01-06 2:15,0,18330.625,0,0
2024-01-06 2:30,0,18330.625,0,0
2024-01-06 2:45,0,18330.625,0,0
2024-01-06 3:00,0,18330.625,0,0
2024-01-06 3:15,0,18330.625,0,0
2024-01-06 3:30,0,18330.625,0,0
2024-01-06 3:45,0,18330.625,0,0
2024-01-06 4:00,0,18330.625,0,0
2024-01-06 4:15,0,18330.625,0,0
2024-01-06 4:30,0,18330.625,0,0
