b_da,q_da,b_rt,q_rt,z,Profit,prob
-78.16457328310722,8800.0,-80.0,8433.257289718082,8433.257289718178,72360.52221025864,5.800000000000005e-05
-78.16457328310722,8800.0,-80.0,8433.257289718082,8433.25728971817,51509.36541718501,2.3000000000000014e-05
-78.16457328310722,8800.0,-80.0,8433.257289718082,8433.257289718169,75536.51408129907,3.600000000000003e-05
-78.16457328310722,8800.0,-78.86250000004657,5713.439264942502,5713.439264942502,28345.037163872097,0.016960000000000024
-78.16457328310722,8800.0,-78.86250000004657,5713.439264942502,5713.439264942598,6499.037163609755,0.0007000000000000009
-78.16457328310722,8800.0,-78.86250000004657,5713.439264942502,5713.439264942596,6499.037163607427,0.0011600000000000015
-78.16457328310722,8800.0,-78.86250000004657,5713.439264942502,5713.439264942598,6499.037163612898,0.0004600000000000005
-78.16457328310722,8800.0,-78.86250000004657,5713.439264942502,5713.439264942604,12132.876902983291,0.0007200000000000009
-78.16457328310722,8800.0,-80.0,8587.610742072902,8587.610742072902,31614.40721910796,0.02204800000000003
-78.16457328310722,8800.0,-80.0,8587.610742072902,8587.610742072904,23316.35891189624,0.0009100000000000012
-78.16457328310722,8800.0,-80.0,8587.610742072902,8587.610742072902,28659.54166819714,0.0015080000000000022
-78.16457328310722,8800.0,-80.0,8587.610742072902,8587.609795966351,16584.21487494046,0.0005980000000000008
-78.16457328310722,8800.0,-80.0,8587.610742072902,8587.610742072902,30498.832641845802,0.0009360000000000013
-78.16457328310722,8800.0,-78.86250000004657,6855.453639105232,6855.453639105232,26916.078514482186,0.014416000000000017
-78.16457328310722,8800.0,-78.86250000004657,6855.453639105232,6855.453639105366,7798.078514168388,0.0005950000000000007
-78.16457328310722,8800.0,-78.86250000004657,6855.453639105232,6855.4536391052425,7798.078514164779,0.0009860000000000012
-78.16457328310722,8800.0,-78.86250000004657,6855.453639105232,6855.453639105366,7798.078514172696,0.0003910000000000004
-78.16457328310722,8800.0,-78.86250000004657,6855.453639105232,6855.4536391053625,16702.34875388327,0.0006120000000000007
-78.16457328310722,8800.0,-80.0,8443.668920574204,8443.668920574204,685994.6733971532,0.018656000000000023
-78.16457328310722,8800.0,-80.0,8443.668920574204,8443.668920574299,672072.8181239911,0.0007700000000000009
-78.16457328310722,8800.0,-80.0,8443.668920574204,8443.668920574299,681037.2172546432,0.0012760000000000017
-78.16457328310722,8800.0,-80.0,8443.668920574204,8443.6689205743,660778.0137338951,0.0005060000000000006
-78.16457328310722,8800.0,-80.0,8443.668920574204,8443.668920574291,684123.0444024696,0.000792000000000001
-78.16457328310722,8800.0,-78.86250000004657,8747.011072013858,8747.011072013858,18067.72509441583,0.012720000000000014
-78.16457328310722,8800.0,-78.86250000004657,8747.011072013858,8747.011072013958,15997.447678001248,0.0005250000000000006
-78.16457328310722,8800.0,-78.86250000004657,8747.011072013858,8747.011072013858,17330.516633808613,0.0008700000000000011
-78.16457328310722,8800.0,-78.86250000004657,8747.011072013858,8747.011072013858,14317.83113315655,0.00034500000000000036
-78.16457328310722,8800.0,-78.86250000004657,8747.011072013858,8747.011072013864,17789.4007501686,0.0005400000000000007
-78.16457328310722,8800.0,-78.86250000004657,7808.019190588399,7808.019190588399,27999.621829294367,0.007632000000000007
-78.16457328310722,8800.0,-78.86250000004657,7808.019190588399,7808.019190588237,8881.621828935342,0.00031500000000000023
-78.16457328310722,8800.0,-78.86250000004657,7808.019190588399,7808.019190588399,14198.68881835544,0.0005220000000000004
-78.16457328310722,8800.0,-78.86250000004657,7808.019190588399,7808.019190588399,8881.621828939533,0.00020700000000000015
-78.16457328310722,8800.0,-78.86250000004657,7808.019190588399,7808.019190588388,22789.242627859698,0.0003240000000000003
-78.16457328310722,8800.0,-78.86250000004657,6362.748599253971,6362.748599253846,15355.626531651244,0.01780800000000002
-78.16457328310722,8800.0,-78.86250000004657,6362.748599253971,6362.748599254102,7237.62653136038,0.000735000000000001
-78.16457328310722,8800.0,-78.86250000004657,6362.748599253971,6362.748599254102,7237.626531357062,0.0012180000000000016
-78.16457328310722,8800.0,-78.86250000004657,6362.748599253971,6362.7485992541015,7237.626531364454,0.0004830000000000006
-78.16457328310722,8800.0,-78.86250000004657,6362.748599253971,6362.748599253971,7237.62653135584,0.0007560000000000009
-78.16457328310722,8800.0,-78.86250000004657,7204.188265742247,7204.188265742247,30040.7641522818,0.011024000000000013
-78.16457328310722,8800.0,-78.86250000004657,7204.188265742247,7204.188265742247,8194.764151950367,0.0004550000000000005
-78.16457328310722,8800.0,-78.86250000004657,7204.188265742247,7204.188265742249,8194.764151947806,0.0007540000000000009
-78.16457328310722,8800.0,-78.86250000004657,7204.188265742247,7204.188265742247,8194.764151953626,0.0002990000000000003
-78.16457328310722,8800.0,-78.86250000004657,7204.188265742247,7204.188265742247,21658.763018092955,0.0004680000000000005
-78.16457328310722,8800.0,-78.86250000004657,7553.187903307255,7553.187903307255,16709.751240012003,0.004240000000000003
-78.16457328310722,8800.0,-78.86250000004657,7553.187903307255,7553.187903307255,8591.75123966462,0.00017500000000000013
-78.16457328310722,8800.0,-78.86250000004657,7553.187903307255,7553.187903307255,8591.751239661942,0.0002900000000000002
-78.16457328310722,8800.0,-78.86250000004657,7553.187903307255,7553.187903307255,8591.751239668229,0.00011500000000000007
-78.16457328310722,8800.0,-78.86250000004657,7553.187903307255,7553.187903307302,10160.870702133747,0.00018000000000000012
-78.16457328310722,8800.0,-78.86250000004657,8157.073190573432,8157.073190573432,685668.6707542773,0.013568000000000016
-78.16457328310722,8800.0,-78.86250000004657,8157.073190573432,8157.073190573519,660549.5203099847,0.0005600000000000006
-78.16457328310722,8800.0,-78.86250000004657,8157.073190573432,8157.073190573519,676723.9515181314,0.0009280000000000011
-78.16457328310722,8800.0,-78.86250000004657,8157.073190573432,8157.073190573521,640170.347768189,0.0003680000000000004
-78.16457328310722,8800.0,-78.86250000004657,8157.073190573432,8157.073190573519,682291.6976877648,0.0005760000000000007
-78.16457328310722,8800.0,-78.86250000004657,6300.154380601615,6300.154380601611,19332.42560793436,0.015264000000000019
-78.16457328310722,8800.0,-78.86250000004657,6300.154380601615,6300.154380601804,7166.425607646117,0.0006300000000000008
-78.16457328310722,8800.0,-78.86250000004657,6300.154380601615,6300.154380601809,7166.425607642974,0.0010440000000000013
-78.16457328310722,8800.0,-78.86250000004657,6300.154380601615,6300.154380601741,7166.425607649959,0.00041400000000000047
-78.16457328310722,8800.0,-78.86250000004657,6300.154380601615,6300.154380601615,7166.425607641693,0.0006480000000000008
-78.16457328310722,8800.0,-80.0,8405.864202781819,8405.864202781819,685951.6705306644,0.01780800000000002
-78.16457328310722,8800.0,-80.0,8405.864202781819,8405.864202781819,670552.78493335,0.000735000000000001
-78.16457328310722,8800.0,-80.0,8405.864202781819,8405.864202781819,680468.2562518663,0.0012180000000000016
-78.16457328310722,8800.0,-80.0,8405.864202781819,8405.864202781819,658059.6655010267,0.0004830000000000006
-78.16457328310722,8800.0,-80.0,8405.864202781819,8405.864202781819,683881.4722557758,0.0007560000000000009
-78.16457328310722,8800.0,-80.0,7806.737825548393,7806.737825548393,685270.1642765612,0.015264000000000019
-78.16457328310722,8800.0,-80.0,7806.737825548393,7806.737825548393,646463.411120737,0.0006300000000000008
-78.16457328310722,8800.0,-80.0,7806.737825548393,7806.737825548393,671451.4042745034,0.0010440000000000013
-78.16457328310722,8800.0,-80.0,7806.737825548393,7806.737825548393,614979.4833460571,0.00041400000000000047
-78.16457328310722,8800.0,-80.0,7806.737825548393,7806.737825548393,680053.0547052543,0.0006480000000000008
-78.16457328310722,8800.0,-80.0,8586.753117355718,8586.753117355718,686157.4316709922,0.013568000000000016
-78.16457328310722,8800.0,-80.0,8586.753117355718,8586.753117355718,677825.8759660801,0.0005600000000000006
-78.16457328310722,8800.0,-80.0,8586.753117355718,8586.753117355718,683190.6344162036,0.0009280000000000011
-78.16457328310722,8800.0,-80.0,8586.753117355718,8586.753117355718,671066.482903463,0.0003680000000000004
-78.16457328310722,8800.0,-80.0,8586.753117355718,8586.753117355805,685037.3524199036,0.0005760000000000007
-78.16457328310722,8800.0,-78.86250000004657,7550.690760019963,7550.690760019963,684978.9107395227,0.01780800000000002
-78.16457328310722,8800.0,-78.86250000004657,7550.690760019963,7550.690760019963,636168.3987335027,0.000735000000000001
-78.16457328310722,8800.0,-78.86250000004657,7550.690760019963,7550.690760019963,667597.8959383004,0.0012180000000000016
-78.16457328310722,8800.0,-78.86250000004657,7550.690760019963,7550.690760019963,596568.4190992354,0.0004830000000000006
-78.16457328310722,8800.0,-78.86250000004657,7550.690760019963,7550.690760019963,678416.9139565276,0.0007560000000000009
-78.16457328310722,8800.0,-80.0,7206.1861611753675,7206.1861611753675,684587.0367583369,0.010176000000000011
-78.16457328310722,8800.0,-80.0,7206.1861611753675,7206.1861611753675,622316.7300754585,0.0004200000000000004
-78.16457328310722,8800.0,-80.0,7206.1861611753675,7206.1861611753675,662413.1017256893,0.0006960000000000008
-78.16457328310722,8800.0,-80.0,7206.1861611753675,7206.1861611753675,571796.8159193147,0.00027600000000000026
-78.16457328310722,8800.0,-80.0,7206.1861611753675,7206.1861611753675,676215.5295699106,0.0004320000000000004
-78.16457328310722,8800.0,-78.86250000004657,8405.333433988055,8405.333433988055,31407.066781161353,0.007632000000000007
-78.16457328310722,8800.0,-78.86250000004657,8405.333433988055,8405.333433988055,15987.444047074649,0.00031500000000000023
-78.16457328310722,8800.0,-78.86250000004657,8405.333433988055,8405.333433988179,25916.268181522028,0.0005220000000000004
-78.16457328310722,8800.0,-78.86250000004657,8405.333433988055,8405.333433988053,9561.066780779161,0.00020700000000000015
-78.16457328310722,8800.0,-78.86250000004657,8405.333433988055,8405.333433988228,29334.080643184716,0.0003240000000000003
-78.16457328310722,8800.0,-78.86250000004657,6852.749566615308,6852.749566615136,684185.0026320247,0.015264000000000019
-78.16457328310722,8800.0,-78.86250000004657,6852.749566615308,6852.749566615307,608105.928199685,0.0006300000000000008
-78.16457328310722,8800.0,-78.86250000004657,6852.749566615308,6852.749566615308,657093.8809775604,0.0010440000000000013
-78.16457328310722,8800.0,-78.86250000004657,6852.749566615308,6852.749566615308,546382.9575874738,0.00041400000000000047
-78.16457328310722,8800.0,-78.86250000004657,6852.749566615308,6852.749566615308,673957.0697306718,0.0006480000000000008
-78.16457328310722,8800.0,-80.0,6299.164405135157,6299.164405135118,683555.2995108413,0.010176000000000011
-78.16457328310722,8800.0,-80.0,6299.164405135157,6299.164405135248,585847.6528194755,0.0004200000000000004
-78.16457328310722,8800.0,-80.0,6299.164405135157,6299.164405135251,648762.4242972855,0.0006960000000000008
-78.16457328310722,8800.0,-80.0,6299.164405135157,6299.164405135249,506577.41655125003,0.00027600000000000026
-78.16457328310722,8800.0,-80.0,6299.164405135157,6299.164405135241,670419.6605488142,0.0004320000000000004
-78.16457328310722,8800.0,-78.86250000004657,5715.966176377154,5715.966176377139,682891.911525629,0.011872000000000014
-78.16457328310722,8800.0,-78.86250000004657,5715.966176377154,5715.966176377154,562398.7100366844,0.0004900000000000005
-78.16457328310722,8800.0,-78.86250000004657,5715.966176377154,5715.966176377154,639985.2909544762,0.000812000000000001
-78.16457328310722,8800.0,-78.86250000004657,5715.966176377154,5715.966176377153,464642.54791239917,0.0003220000000000003
-78.16457328310722,8800.0,-78.86250000004657,5715.966176377154,5715.966176377154,666693.02386705,0.0005040000000000005
-78.16457328310722,8800.0,-78.86250000004657,6361.537676540648,6361.537676540647,683626.2491070649,0.011024000000000013
-78.16457328310722,8800.0,-78.86250000004657,6361.537676540648,6361.537676540649,588355.5261295082,0.0004550000000000005
-78.16457328310722,8800.0,-78.86250000004657,6361.537676540648,6361.537676540648,649701.1420319368,0.0007540000000000009
-78.16457328310722,8800.0,-78.86250000004657,6361.537676540648,6361.537676540649,511062.3666316554,0.0002990000000000003
-78.16457328310722,8800.0,-78.86250000004657,6361.537676540648,6361.537676540648,670818.2257530948,0.0004680000000000005
-78.16457328310722,8800.0,-80.0,8748.83283425674,8748.83283425674,686341.797348967,0.007632000000000007
-78.16457328310722,8800.0,-80.0,8748.83283425674,8748.83283425674,684342.6961833779,0.00031500000000000023
-78.16457328310722,8800.0,-80.0,8748.83283425674,8748.83283425674,685629.9341555639,0.0005220000000000004
-78.16457328310722,8800.0,-80.0,8748.83283425674,8748.83283425674,682720.8249472309,0.00020700000000000015
-78.16457328310722,8800.0,-80.0,8748.83283425674,8748.83283425674,686073.0418109006,0.0003240000000000003
-78.16457328310722,8800.0,-78.86250000004657,8153.615627507473,8153.615627507473,252088.73777628975,0.006784000000000005
-78.16457328310722,8800.0,-78.86250000004657,8153.615627507473,8153.615627507473,226834.5003430067,0.0002800000000000002
-78.16457328310722,8800.0,-78.86250000004657,8153.615627507473,8153.615627507473,243095.91519398743,0.0004640000000000004
-78.16457328310722,8800.0,-78.86250000004657,8153.615627507473,8153.615627507473,206345.73169592483,0.0001840000000000001
-78.16457328310722,8800.0,-78.86250000004657,8153.615627507473,8153.615627507473,248693.60385977273,0.0002880000000000002
-78.16457328310722,8800.0,-78.86250000004658,8445.721644373996,8445.721644373842,31453.00837047526,0.01780800000000002
-78.16457328310722,8800.0,-78.86250000004658,8445.721644373996,8445.721644373996,17611.353016167413,0.000735000000000001
-78.16457328310722,8800.0,-78.86250000004658,8445.721644373996,8445.721644373996,26524.110747828614,0.0012180000000000016
-78.16457328310722,8800.0,-78.86250000004658,8445.721644373996,8445.721644373996,9607.00837009179,0.0004830000000000006
-78.16457328310722,8800.0,-78.86250000004658,8445.721644373996,8445.721644373996,29592.161307549803,0.0007560000000000009
-78.16457328310722,8800.0,-78.86250000004657,7810.239732317547,7810.239732317547,251698.14769551123,0.007632000000000007
-78.16457328310722,8800.0,-78.86250000004657,7810.239732317547,7810.2397323175455,213028.21403715765,0.00031500000000000023
-78.16457328310722,8800.0,-78.86250000004657,7810.239732317547,7810.239732317547,237928.10797137913,0.0005220000000000004
-78.16457328310722,8800.0,-78.86250000004657,7810.239732317547,7810.239732317546,181655.28795229318,0.00020700000000000015
-78.16457328310722,8800.0,-78.86250000004657,7810.239732317547,7810.239732317547,246499.4318895092,0.0003240000000000003
-78.16457328310722,8800.0,-80.0,8444.658646394948,8444.658646394948,536395.7992102742,0.010176000000000011
-78.16457328310722,8800.0,-80.0,8444.658646394948,8444.658646394948,522512.6125249249,0.0004200000000000004
-78.16457328310722,8800.0,-80.0,8444.658646394948,8444.658646394948,531452.112628244,0.0006960000000000008
-78.16457328310722,8800.0,-80.0,8444.658646394948,8444.658646394948,511249.1799690288,0.00027600000000000026
-78.16457328310722,8800.0,-80.0,8444.658646394948,8444.658646394948,534529.3687504637,0.0004320000000000004
-78.16457328310722,8800.0,-78.86250000004634,8583.197640757167,8583.197640757167,281353.38731636124,0.005936000000000005
-78.16457328310722,8800.0,-78.86250000004634,8583.197640757167,8583.197640757167,272882.91914074373,0.00024500000000000015
-78.16457328310722,8800.0,-78.86250000004634,8583.197640757167,8583.197640757167,278337.1244933953,0.00040600000000000033
-78.16457328310722,8800.0,-78.86250000004634,8583.197640757167,8583.197640758988,266010.8263586474,0.0001610000000000001
-78.16457328310722,8800.0,-78.86250000004634,8583.197640757167,8583.197640757167,280214.6329244382,0.00025200000000000016
-78.16457328310722,8800.0,-80.0,6305.929674124243,6305.929674124243,249986.99500431633,0.004240000000000003
-78.16457328310722,8800.0,-80.0,6305.929674124243,6305.929674124367,152543.66737235547,0.00017500000000000013
-78.16457328310722,8800.0,-80.0,6305.929674124243,6305.929674124243,215288.24159556988,0.0002900000000000002
-78.16457328310722,8800.0,-80.0,6305.929674124243,6305.929674124242,73487.87321790366,0.00011500000000000007
-78.16457328310722,8800.0,-80.0,6305.929674124243,6305.9296741242515,236886.89061765396,0.00018000000000000012
-78.16457328310722,8800.0,-80.0,7547.14397698378,7547.143976983765,280174.87627381907,0.004240000000000003
-78.16457328310722,8800.0,-80.0,7547.14397698378,7547.14397698378,231225.79145457537,0.00017500000000000013
-78.16457328310722,8800.0,-80.0,7547.14397698378,7547.14397698378,262744.5168536059,0.0002900000000000002
-78.16457328310722,8800.0,-80.0,7547.14397698378,7547.14397698378,191513.38766501873,0.00011500000000000007
-78.16457328310722,8800.0,-80.0,7547.14397698378,7547.14397698378,273594.2500129264,0.00018000000000000012
-78.16457328310722,8800.0,-80.0,7209.544352088673,7209.544352088673,534990.8567005009,0.010176000000000011
-78.16457328310722,8800.0,-80.0,7209.544352088673,7209.544352088673,472851.7545366054,0.0004200000000000004
-78.16457328310722,8800.0,-80.0,7209.544352088673,7209.544352088673,512863.6424989346,0.0006960000000000008
-78.16457328310722,8800.0,-80.0,7209.544352088673,7209.544352088673,422438.28663693607,0.00027600000000000026
-78.16457328310722,8800.0,-80.0,7209.544352088673,7209.54435208876,526636.9884098473,0.0004320000000000004
-78.16457328310722,8800.0,-80.0,8151.883553719744,8151.883553719699,685662.7675423562,0.023744000000000032
-78.16457328310722,8800.0,-80.0,8151.883553719744,8151.883553719744,660340.8579861865,0.0009800000000000013
-78.16457328310722,8800.0,-80.0,8151.883553719744,8151.883553719744,676645.8474834821,0.0016240000000000024
-78.16457328310722,8800.0,-80.0,8151.883553719744,8151.883553719744,639797.1869302181,0.0006440000000000008
-78.16457328310722,8800.0,-80.0,8151.883553719744,8151.883553719744,682258.5359082691,0.0010080000000000013
-78.16457328310722,8800.0,-78.86250000004657,8162.141679848835,8162.141679848835,685674.436160828,0.025440000000000036
-78.16457328310722,8800.0,-78.86250000004657,8162.141679848835,8162.141679848835,660753.3115925221,0.0010500000000000015
-78.16457328310722,8800.0,-78.86250000004657,8162.141679848835,8162.141679848835,676800.2322817249,0.0017400000000000024
-78.16457328310722,8800.0,-78.86250000004657,8162.141679848835,8162.141679848835,640534.7974895305,0.0006900000000000008
-78.16457328310722,8800.0,-78.86250000004657,8162.141679848835,8162.141679848835,682324.085334234,0.0010800000000000015
-78.16457328310722,8800.0,-78.86250000004657,6853.02633372189,6853.026333721891,250609.31745460868,0.004240000000000003
-78.16457328310722,8800.0,-78.86250000004657,6853.02633372189,6853.026333721988,174541.0563131268,0.00017500000000000013
-78.16457328310722,8800.0,-78.86250000004657,6853.02633372189,6853.026333721992,223522.046322516,0.0002900000000000002
-78.16457328310722,8800.0,-78.86250000004657,6853.02633372189,6853.026333721983,112826.85852627922,0.00011500000000000007
-78.16457328310722,8800.0,-78.86250000004657,6853.02633372189,6853.026333721985,240382.83827248344,0.00018000000000000012
-78.16457328310722,8800.0,-80.0,8445.977576707015,8445.977576707015,281197.2994935043,0.004240000000000003
-78.16457328310722,8800.0,-80.0,8445.977576707015,8445.977576707015,267365.6434154473,0.00017500000000000013
-78.16457328310722,8800.0,-80.0,8445.977576707015,8445.977576707015,276271.9625294406,0.0002900000000000002
-78.16457328310722,8800.0,-80.0,8445.977576707015,8445.977576707015,256144.01765311795,0.00011500000000000007
-78.16457328310722,8800.0,-80.0,8445.977576707015,8445.977576707015,279337.79671515786,0.00018000000000000012
-78.16457328310722,8800.0,-78.86250000004657,5705.713814501128,5705.713814501342,249304.24946399525,0.004240000000000003
-78.16457328310722,8800.0,-78.86250000004657,5705.713814501128,5705.713814501215,128410.48819655762,0.00017500000000000013
-78.16457328310722,8800.0,-78.86250000004657,5705.713814501128,5705.713814501215,206254.9929082433,0.0002900000000000002
-78.16457328310722,8800.0,-78.86250000004657,5705.713814501128,5705.711215799967,30329.51611224952,0.00011500000000000007
-78.16457328310722,8800.0,-78.86250000004657,5705.713814501128,5705.713814501231,233051.5112746629,0.00018000000000000012
-78.16457328310722,8800.0,-80.0,8407.342284760816,8407.342284760816,252377.35184891545,0.004240000000000003
-78.16457328310722,8800.0,-80.0,8407.342284760816,8407.342284760816,237036.2149145205,0.00017500000000000013
-78.16457328310722,8800.0,-80.0,8407.342284760816,8407.342284760816,246914.5013856503,0.0002900000000000002
-78.16457328310722,8800.0,-80.0,8407.342284760816,8407.342284760816,224589.94698572648,0.00011500000000000007
-78.16457328310722,8800.0,-80.0,8407.342284760816,8407.342284760816,250314.91719962162,0.00018000000000000012
-78.16457328310722,8800.0,-78.86250000004657,7208.037545740465,7208.037545740461,279789.1427082798,0.0033920000000000027
-78.16457328310722,8800.0,-78.86250000004657,7208.037545740465,7208.037545740465,217591.16962035972,0.0001400000000000001
-78.16457328310722,8800.0,-78.86250000004657,7208.037545740465,7208.037545740465,257640.96506339393,0.0002320000000000002
-78.16457328310722,8800.0,-78.86250000004657,7208.037545740465,7208.03754574047,167129.93972646852,9.200000000000005e-05
-78.16457328310722,8800.0,-78.86250000004657,7208.037545740465,7208.037545740465,271427.35991728154,0.0001440000000000001
-78.16457328310722,8800.0,-78.86250000004657,8745.904218017286,8745.904218017286,252762.46604799462,0.0033920000000000027
-78.16457328310722,8800.0,-78.86250000004657,8745.904218017286,8745.904218017286,250648.94384592999,0.0001400000000000001
-78.16457328310722,8800.0,-78.86250000004657,8745.904218017286,8745.904218017286,252009.85848116013,0.0002320000000000002
