b_da,q_da,b_rt,q_rt,z,Profit,prob
-77.94443263269132,8800.0,-78.86250000004657,6361.62148264449,6361.621482638728,534026.3444365016,0.011886000000000013
-77.94443263269132,8800.0,-78.86250000004657,6361.62148264449,6361.62148264449,438758.8957634284,0.0004480000000000005
-77.94443263269132,8800.0,-78.86250000004657,6361.62148264449,6361.62148264449,500102.40331379964,0.000784000000000001
-77.94443263269132,8800.0,-78.86250000004657,6361.62148264449,6361.62148264449,361468.3927095521,0.00026600000000000023
-77.94443263269132,8800.0,-78.86250000004657,6361.62148264449,6361.62148264449,521218.7612740983,0.0006160000000000007
-77.94443263269132,8800.0,-78.86250000004657,8158.489081384325,8158.489081384325,31126.28133007465,0.011886000000000013
-77.94443263269132,8800.0,-78.86250000004657,8158.489081384325,8158.489081384414,9280.281329698162,0.0004480000000000005
-77.94443263269132,8800.0,-78.86250000004657,8158.489081384325,8158.489081384416,22201.260674835532,0.000784000000000001
-77.94443263269132,8800.0,-78.86250000004657,8158.489081384325,8158.489081384413,9280.281329701189,0.00026600000000000023
-77.94443263269132,8800.0,-78.86250000004657,8158.489081384325,8158.489081384413,27756.74523004645,0.0006160000000000007
-77.94443263269132,8800.0,-78.86250000004657,6303.522108258126,6303.522108258126,26288.256398143654,0.012735000000000015
-77.94443263269132,8800.0,-78.86250000004657,6303.522108258126,6303.522108258257,7170.2563978552935,0.0004800000000000005
-77.94443263269132,8800.0,-78.86250000004657,6303.522108258126,6303.522108258257,7170.256397852092,0.000840000000000001
-77.94443263269132,8800.0,-78.86250000004657,6303.522108258126,6303.522108258257,7170.256397859484,0.00028500000000000026
-77.94443263269132,8800.0,-78.86250000004657,6303.522108258126,6303.522108258126,13175.506271769467,0.0006600000000000008
-77.94443263269132,8800.0,-78.86250000004657,7808.820158782459,7808.820158782459,30728.53293061501,0.01528200000000002
-77.94443263269132,8800.0,-78.86250000004657,7808.820158782459,7808.820158782459,8882.532930256799,0.0005760000000000007
-77.94443263269132,8800.0,-78.86250000004657,7808.820158782459,7808.820158782459,16938.743389675976,0.0010080000000000013
-77.94443263269132,8800.0,-78.86250000004657,7808.820158782459,7808.820158782459,8882.532930261223,0.00034200000000000034
-77.94443263269132,8800.0,-78.86250000004657,7808.820158782459,7808.820158782528,25522.36081462039,0.0007920000000000009
-77.94443263269132,8800.0,-78.86250000004658,8438.647444657661,8438.647444657661,31444.961468298105,0.005943000000000005
-77.94443263269132,8800.0,-78.86250000004658,8438.647444657661,8438.647444657661,17326.917131072958,0.00022400000000000016
-77.94443263269132,8800.0,-78.86250000004658,8438.647444657661,8438.647444657661,26417.644042097847,0.0003920000000000003
-77.94443263269132,8800.0,-78.86250000004658,8438.647444657661,8438.647444657663,9598.961467914167,0.00013300000000000006
-77.94443263269132,8800.0,-78.86250000004658,8438.647444657661,8438.647444657674,29546.957171362592,0.0003080000000000002
-77.94443263269132,8800.0,-78.86250000004657,7206.063355952262,7206.063355952262,684586.8970673957,0.019527000000000027
-77.94443263269132,8800.0,-78.86250000004657,7206.063355952262,7206.063355952262,622311.7923844507,0.000736000000000001
-77.94443263269132,8800.0,-78.86250000004657,7206.063355952262,7206.063355952262,662411.2535070817,0.0012880000000000018
-77.94443263269132,8800.0,-78.86250000004657,7206.063355952262,7206.063355952262,571787.9856097475,0.0004370000000000005
-77.94443263269132,8800.0,-78.86250000004657,7206.063355952262,7206.063355952262,676214.744844535,0.0010120000000000014
-77.94443263269132,8800.0,-78.8625000000466,8587.959883533662,8587.959883533662,31614.804367519566,0.011886000000000013
-77.94443263269132,8800.0,-78.8625000000466,8587.959883533662,8587.959883533662,23330.397017179755,0.0004480000000000005
-77.94443263269132,8800.0,-78.8625000000466,8587.959883533662,8587.959883533662,28664.796247181715,0.000784000000000001
-77.94443263269132,8800.0,-78.8625000000466,8587.959883533662,8587.959883533782,16609.25542549661,0.00026600000000000023
-77.94443263269132,8800.0,-78.8625000000466,8587.959883533662,8587.959883533662,30501.063655780163,0.0006160000000000007
-77.94443263269132,8800.0,-78.86250000004657,8445.570573248764,8445.570573248764,685996.8365270705,0.014433000000000017
-77.94443263269132,8800.0,-78.86250000004657,8445.570573248764,8445.570573248764,672149.2788238997,0.0005440000000000006
-77.94443263269132,8800.0,-78.86250000004657,8445.570573248764,8445.570573248764,681065.8371273939,0.0009520000000000011
-77.94443263269132,8800.0,-78.86250000004657,8445.570573248764,8445.570573248764,660914.7520694523,0.0003230000000000003
-77.94443263269132,8800.0,-78.86250000004657,8445.570573248764,8445.570573248764,684135.1959630596,0.0007480000000000009
-77.94443263269132,8800.0,-78.86250000004657,5714.657919890575,5714.657919887361,28346.423383871792,0.013584000000000016
-77.94443263269132,8800.0,-78.86250000004657,5714.657919890575,5714.65791989068,6500.423383613641,0.0005120000000000006
-77.94443263269132,8800.0,-78.86250000004657,5714.657919890575,5714.657919890677,6500.423383610905,0.0008960000000000011
-77.94443263269132,8800.0,-78.86250000004657,5714.657919890575,5714.65791989068,6500.423383616842,0.0003040000000000003
-77.94443263269132,8800.0,-78.86250000004657,5714.657919890575,5714.657919890677,12140.664108101395,0.0007040000000000008
-77.94443263269132,8800.0,-78.86250000004657,6363.424844861845,6363.424844861845,26356.39576103032,0.014433000000000017
-77.94443263269132,8800.0,-78.86250000004657,6363.424844861845,6363.424844861961,7238.395760738582,0.0005440000000000006
-77.94443263269132,8800.0,-78.86250000004657,6363.424844861845,6363.424844861961,7238.39576073573,0.0009520000000000011
-77.94443263269132,8800.0,-78.86250000004657,6363.424844861845,6363.424844861961,7238.395760742249,0.0003230000000000003
-77.94443263269132,8800.0,-78.86250000004657,6363.424844861845,6363.424844861961,13558.284758667985,0.0007480000000000009
-77.94443263269132,8800.0,-78.86250000004657,7551.931258460968,7551.931258460968,16708.321806499385,0.011037000000000012
-77.94443263269132,8800.0,-78.86250000004657,7551.931258460968,7551.931258460968,8590.321806152235,0.0004160000000000004
-77.94443263269132,8800.0,-78.86250000004657,7551.931258460968,7551.931258460913,8590.321806149324,0.0007280000000000008
-77.94443263269132,8800.0,-78.86250000004657,7551.931258460968,7551.931258460968,8590.321806155844,0.0002470000000000002
-77.94443263269132,8800.0,-78.86250000004657,7551.931258460968,7551.931258460968,10152.840741565567,0.0005720000000000006
-77.94443263269132,8800.0,-78.86250000004657,6855.987395643219,6855.987395656217,26916.685662558884,0.011886000000000013
-77.94443263269132,8800.0,-78.86250000004657,6855.987395643219,6855.9873956433175,7798.685662228847,0.0004480000000000005
-77.94443263269132,8800.0,-78.86250000004657,6855.987395643219,6855.987395643314,7798.685662226286,0.000784000000000001
-77.94443263269132,8800.0,-78.86250000004657,6855.987395643219,6855.9873956433175,7798.685662232107,0.00026600000000000023
-77.94443263269132,8800.0,-78.86250000004657,6855.987395643219,6855.987395643202,16705.759458160028,0.0006160000000000007
-77.94443263269132,8800.0,-80.0,8750.563158774492,8750.563158774492,18071.765593106044,0.012735000000000015
-77.94443263269132,8800.0,-80.0,8750.563158774492,8750.560907840565,16140.317791846464,0.0004800000000000005
-77.94443263269132,8800.0,-80.0,8750.563158774492,8750.56315877412,17383.975539550534,0.000840000000000001
-77.94443263269132,8800.0,-80.0,8750.563158774492,8750.563158774494,14573.316084444406,0.00028500000000000026
-77.94443263269132,8800.0,-80.0,8750.563158774492,8750.563158774492,17812.09858456906,0.0006600000000000008
-77.94443263269132,8800.0,-80.0,8404.502699140772,8404.502699140772,685950.1218202726,0.01613100000000002
-77.94443263269132,8800.0,-80.0,8404.502699140772,8404.50269914087,670498.0422757065,0.0006080000000000007
-77.94443263269132,8800.0,-80.0,8404.502699140772,8404.502699140772,680447.7656220687,0.0010640000000000014
-77.94443263269132,8800.0,-80.0,8404.502699140772,8404.50269914087,657961.7665817243,0.00036100000000000037
-77.94443263269132,8800.0,-80.0,8404.502699140772,8404.50269914086,683872.7722475101,0.000836000000000001
-77.94443263269132,8800.0,-78.86250000004657,8158.45156000171,8158.45156000171,685670.2386495019,0.02207400000000003
-77.94443263269132,8800.0,-78.86250000004657,8158.45156000171,8158.45156000171,660604.9410987687,0.000832000000000001
-77.94443263269132,8800.0,-78.86250000004657,8158.45156000171,8158.45156000171,676744.6959780257,0.001456000000000002
-77.94443263269132,8800.0,-78.86250000004657,8158.45156000171,8158.45156000171,640269.4594219229,0.0004940000000000005
-77.94443263269132,8800.0,-78.86250000004657,8158.45156000171,8158.45156000171,682300.5054684109,0.0011440000000000016
-77.94443263269132,8800.0,-78.86250000004657,7204.563507885681,7204.563507885681,20361.19099021994,0.017829000000000022
-77.94443263269132,8800.0,-78.86250000004657,7204.563507885681,7204.563507885681,8195.190989889088,0.0006720000000000008
-77.94443263269132,8800.0,-78.86250000004657,7204.563507885681,7204.563507885681,8195.190989886178,0.0011760000000000015
-77.94443263269132,8800.0,-78.86250000004657,7204.563507885681,7204.563507885681,8195.190989893046,0.00039900000000000043
-77.94443263269132,8800.0,-78.86250000004657,7204.563507885681,7204.563507885682,11981.160815389478,0.0009240000000000012
-77.94443263269132,8800.0,-78.86250000004657,7807.903905732891,7807.903905732891,685271.4906927712,0.013584000000000016
-77.94443263269132,8800.0,-78.86250000004657,7807.903905732891,7807.903905732891,646510.2962897551,0.0005120000000000006
-77.94443263269132,8800.0,-78.86250000004657,7807.903905732891,7807.903905732891,671468.95378128,0.0008960000000000011
-77.94443263269132,8800.0,-78.86250000004657,7807.903905732891,7807.903905732891,615063.3303417235,0.0003040000000000003
-77.94443263269132,8800.0,-78.86250000004657,7807.903905732891,7807.903905732891,680060.5059576331,0.0007040000000000008
-77.94443263269132,8800.0,-80.0,8747.919605433115,8747.919605433115,686340.7585511801,0.016980000000000023
-77.94443263269132,8800.0,-80.0,8747.919605433115,8747.919605433111,684305.9775354519,0.0006400000000000008
-77.94443263269132,8800.0,-80.0,8747.919605433115,8747.919605433115,685616.1900617683,0.0011200000000000014
-77.94443263269132,8800.0,-80.0,8747.919605433115,8747.919605433115,682655.1592286681,0.0003800000000000004
-77.94443263269132,8800.0,-80.0,8747.919605433115,8747.919605433115,686067.2062787175,0.0008800000000000011
-77.94443263269132,8800.0,-78.86250000004657,8585.267256703486,8585.267256703486,686155.7415045003,0.026319000000000037
-77.94443263269132,8800.0,-78.86250000004657,8585.267256703486,8585.267256703486,677766.1332239055,0.0009920000000000013
-77.94443263269132,8800.0,-78.86250000004657,8585.267256703486,8585.267256703486,683168.2722133875,0.0017360000000000025
-77.94443263269132,8800.0,-78.86250000004657,8585.267256703486,8585.267256703486,670959.6420932643,0.0005890000000000007
-77.94443263269132,8800.0,-78.86250000004657,8585.267256703486,8585.267256703486,685027.8577703353,0.001364000000000002
-77.94443263269132,8800.0,-78.86250000004657,8405.572855023398,8405.572855023398,28679.339122589095,0.01528200000000002
-77.94443263269132,8800.0,-78.86250000004657,8405.572855023398,8405.572855023496,13269.070568357129,0.0005760000000000007
-77.94443263269132,8800.0,-78.86250000004657,8405.572855023398,8405.572855023398,23191.871468102094,0.0010080000000000013
-77.94443263269132,8800.0,-78.86250000004657,8405.572855023398,8405.572855023496,9561.33912220446,0.00034200000000000034
-77.94443263269132,8800.0,-78.86250000004657,8405.572855023398,8405.572855023398,26607.61054359947,0.0007920000000000009
-77.94443263269132,8800.0,-78.86250000004657,6298.4070364132185,6298.4070364132185,683554.43800392,0.016980000000000023
-77.94443263269132,8800.0,-78.86250000004657,6298.4070364132185,6298.4070364132185,585817.2009165846,0.0006400000000000008
-77.94443263269132,8800.0,-78.86250000004657,6298.4070364132185,6298.4070364132185,648751.025898019,0.0011200000000000014
-77.94443263269132,8800.0,-78.86250000004657,6298.4070364132185,6298.4070364132185,506522.9579532925,0.0003800000000000004
-77.94443263269132,8800.0,-78.86250000004657,6298.4070364132185,6298.4070364132185,670414.8209626805,0.0008800000000000011
-77.94443263269132,8800.0,-78.86250000004657,6854.8769722454,6854.8769722454,684187.4225559292,0.012735000000000015
-77.94443263269132,8800.0,-78.86250000004657,6854.8769722454,6854.8769722454,608191.4658615569,0.0004800000000000005
-77.94443263269132,8800.0,-78.86250000004657,6854.8769722454,6854.8769722454,657125.8984322933,0.000840000000000001
-77.94443263269132,8800.0,-78.86250000004657,6854.8769722454,6854.8769722454,546535.9286893056,0.00028500000000000026
-77.94443263269132,8800.0,-78.86250000004657,6854.8769722454,6854.876972245409,673970.6638526481,0.0006600000000000008
-77.94443263269132,8800.0,-78.86250000004657,6362.59374535618,6362.59374535618,683627.4503853426,0.009339000000000009
-77.94443263269132,8800.0,-78.86250000004657,6362.59374535618,6362.59374535618,588397.9880164086,0.0003520000000000003
-77.94443263269132,8800.0,-78.86250000004657,6362.59374535618,6362.59374535618,649717.0358676105,0.0006160000000000007
-77.94443263269132,8800.0,-78.86250000004657,6362.59374535618,6362.59374535618,511138.3032598361,0.00020900000000000017
-77.94443263269132,8800.0,-78.86250000004657,6362.59374535618,6362.5937453561755,670824.9740328259,0.0004840000000000005
-77.94443263269132,8800.0,-80.0,7549.892759825121,7549.892759825121,684978.003014301,0.016980000000000023
-77.94443263269132,8800.0,-80.0,7549.892759825121,7549.892759825121,636136.3131406686,0.0006400000000000008
-77.94443263269132,8800.0,-80.0,7549.892759825121,7549.892759825121,667585.8860353681,0.0011200000000000014
-77.94443263269132,8800.0,-80.0,7549.892759825121,7549.892759825121,596511.0388952253,0.0003800000000000004
-77.94443263269132,8800.0,-80.0,7549.892759825121,7549.892759825121,678411.8147352824,0.0008800000000000011
-77.94443263269132,8800.0,-80.0,5716.016025522524,5716.016025519445,682891.9682290284,0.018678000000000024
-77.94443263269132,8800.0,-80.0,5716.016025522524,5716.016025522524,562400.7143461969,0.0007040000000000008
-77.94443263269132,8800.0,-80.0,5716.016025522524,5716.016025522524,639986.0411841141,0.0012320000000000015
-77.94443263269132,8800.0,-80.0,5716.016025522524,5716.016025522524,464646.1323151971,0.00041800000000000046
-77.94443263269132,8800.0,-80.0,5716.016025522524,5716.016025522524,666693.3424030889,0.0009680000000000013
-77.94443263269132,8800.0,-78.86249999999941,8155.803251356488,8155.803251356488,280867.226198418,0.009339000000000009
-77.94443263269132,8800.0,-78.86249999999941,8155.803251356488,8155.803251356488,255698.45922891598,0.0003520000000000003
-77.94443263269132,8800.0,-78.86249999999941,8155.803251356488,8155.803251356488,271904.8389329151,0.0006160000000000007
-77.94443263269132,8800.0,-78.86249999999941,8155.803251356488,8155.803251356487,235279.03278878814,0.00020900000000000017
-77.94443263269132,8800.0,-78.86249999999941,8155.803251356488,8155.803251356488,277483.58277616795,0.0004840000000000005
-77.94443263269132,8800.0,-78.8625000000466,6364.753227421404,6364.753227413714,278829.9067961831,0.009339000000000009
-77.94443263269132,8800.0,-78.8625000000466,6364.753227421404,6364.753227421404,183684.81539154606,0.0003520000000000003
-77.94443263269132,8800.0,-78.8625000000466,6364.753227421404,6364.753227421404,244949.53607269208,0.0006160000000000007
-77.94443263269132,8800.0,-78.8625000000466,6364.753227421404,6364.751738750825,106493.58778369217,0.00020900000000000017
-77.94443263269132,8800.0,-78.8625000000466,6364.753227421404,6364.753227421404,266038.77312322275,0.0004840000000000005
-77.94443263269132,8800.0,-78.86250000000001,8447.059584636725,8447.059584636725,474974.5302775242,0.007641000000000006
-77.94443263269132,8800.0,-78.86250000000001,8447.059584636725,8447.059584636725,461185.1482492811,0.0002880000000000002
-77.94443263269132,8800.0,-78.86250000000001,8447.059584636725,8447.059584636725,470064.2467487827,0.0005040000000000004
-77.94443263269132,8800.0,-78.86250000000001,8447.059584636725,8447.059584636725,449997.81943330367,0.00017100000000000012
-77.94443263269132,8800.0,-78.86250000000001,8447.059584636725,8447.059584636725,473120.7107458286,0.00039600000000000036
-77.94443263269132,8800.0,-78.86250000047295,8403.790941952637,8403.790941952637,281149.3121964712,0.007641000000000006
-77.94443263269132,8800.0,-78.86250000047295,8403.790941952637,8403.790941952637,265669.4242985607,0.0002880000000000002
-77.94443263269132,8800.0,-78.86250000047295,8403.790941952637,8403.790941952637,275637.05367638724,0.0005040000000000004
-77.94443263269132,8800.0,-78.86250000047295,8403.790941952637,8403.790941952637,253110.58768110443,0.00017100000000000012
-77.94443263269132,8800.0,-78.86250000047295,8403.790941952637,8403.790941952637,279068.22411907744,0.00039600000000000036
-77.94443263269132,8800.0,-80.0,8747.869111683636,8747.869111683636,252764.7011145401,0.0067920000000000055
-77.94443263269132,8800.0,-80.0,8747.869111683636,8747.869111683727,250727.94730802346,0.00025600000000000015
-77.94443263269132,8800.0,-80.0,8747.869111683636,8747.86911168373,252039.4301308401,0.00044800000000000037
-77.94443263269132,8800.0,-80.0,8747.869111683636,8747.869111683727,249075.52847561846,0.0001520000000000001
-77.94443263269132,8800.0,-80.0,8747.869111683636,8747.869111683713,252490.88362365897,0.00035200000000000026
-77.94443263269132,8800.0,-78.86250000004657,6299.895024538167,6299.8950245268725,533956.1305903993,0.012735000000000015
-77.94443263269132,8800.0,-78.86250000004657,6299.895024538167,6299.895024538167,436277.0291991184,0.0004800000000000005
-77.94443263269132,8800.0,-78.86250000004657,6299.895024538167,6299.895024538167,499173.42011929944,0.000840000000000001
-77.94443263269132,8800.0,-78.86250000004657,6299.895024538167,6299.895024538167,357029.9517394169,0.00028500000000000026
-77.94443263269132,8800.0,-78.86250000004657,6299.895024538167,6299.895024538165,520824.32920679887,0.0006600000000000008
-77.94443263269132,8800.0,-78.86250000004657,7554.673909865915,7554.673909865915,251407.44157247245,0.005094000000000004
-77.94443263269132,8800.0,-78.86250000004657,7554.673909865915,7554.673909865917,202752.55123093392,0.00019200000000000014
-77.94443263269132,8800.0,-78.86250000004657,7554.673909865915,7554.673909865915,234081.84234348196,0.00033600000000000025
-77.94443263269132,8800.0,-78.86250000004657,7554.673909865915,7554.673909865917,163278.82748890884,0.00011400000000000006
-77.94443263269132,8800.0,-78.86250000004657,7554.673909865915,7554.673909865915,244866.36628404318,0.0002640000000000002
-77.94443263269132,8800.0,-78.86250000004657,7805.520787427442,7805.520787427442,251692.7798956987,0.005943000000000005
-77.94443263269132,8800.0,-78.86250000004657,7805.520787427442,7805.520787427442,212838.4770604889,0.00022400000000000016
-77.94443263269132,8800.0,-78.86250000004657,7805.520787427442,7805.520787427442,237857.08785078302,0.0003920000000000003
-77.94443263269132,8800.0,-78.86250000004657,7805.520787427442,7805.520787427442,181315.9722199702,0.00013300000000000006
-77.94443263269132,8800.0,-78.86250000004657,7805.520787427442,7805.520787427442,246469.27783166134,0.0003080000000000002
-77.94443263269132,8800.0,-80.0,8404.007495921996,8404.007495921996,536349.5585266112,0.011886000000000013
-77.94443263269132,8800.0,-80.0,8404.007495921996,8404.007495922091,520878.13139228756,0.0004480000000000005
-77.94443263269132,8800.0,-80.0,8404.007495921996,8404.007495922091,530840.3128136275,0.000784000000000001
-77.94443263269132,8800.0,-80.0,8404.007495921996,8404.007495922093,508326.1589942781,0.00026600000000000023
-77.94443263269132,8800.0,-80.0,8404.007495921996,8404.007495922084,534269.6078989421,0.0006160000000000007
-77.94443263269132,8800.0,-78.86250000000024,6855.980286242402,6855.980286221828,250612.67757557728,0.004245000000000003
-77.94443263269132,8800.0,-78.86250000000024,6855.980286242402,6855.9802862425,174659.82735909533,0.00016000000000000012
-77.94443263269132,8800.0,-78.86250000000024,6855.980286242402,6855.980286242497,223566.50330794964,0.00028000000000000025
-77.94443263269132,8800.0,-78.86250000000024,6855.980286242402,6855.980286242503,113039.26248226716,9.500000000000005e-05
-77.94443263269132,8800.0,-78.86250000000024,6855.980286242402,6855.980286242385,240401.71402908885,0.00022000000000000017
-77.94443263269132,8800.0,-78.86250000004657,8447.518729772657,8447.518729772657,21775.052555116476,0.014433000000000017
-77.94443263269132,8800.0,-78.86250000004657,8447.518729772657,8447.518729772655,9609.052554727648,0.0005440000000000006
-77.94443263269132,8800.0,-78.86250000004657,8447.518729772657,8447.518729771147,16871.15688307525,0.0009520000000000011
-77.94443263269132,8800.0,-78.86250000004657,8447.518729772657,8447.518729772659,9609.052554731607,0.0003230000000000003
-77.94443263269132,8800.0,-78.86250000004657,8447.518729772657,8447.518729772657,19923.644683247316,0.0007480000000000009
-77.94443263269132,8800.0,-80.0,7205.805111484878,7205.805111484878,534986.603314314,0.005943000000000005
-77.94443263269132,8800.0,-80.0,7205.805111484878,7205.805111484878,472701.4090200282,0.00022400000000000016
-77.94443263269132,8800.0,-80.0,7205.805111484878,7205.805111484878,512807.3669278474,0.0003920000000000003
-77.94443263269132,8800.0,-80.0,7205.805111484878,7205.805111484878,422169.4165413201,0.00013300000000000006
-77.94443263269132,8800.0,-80.0,7205.805111484878,7205.805111484878,526613.0946623883,0.0003080000000000002
-77.94443263269132,8800.0,-78.86250000004658,8446.092052282871,8446.092052282871,252421.4297094717,0.004245000000000003
-77.94443263269132,8800.0,-78.86250000004658,8446.092052282871,8446.092052282871,238594.2461921635,0.00016000000000000012
-77.94443263269132,8800.0,-78.86250000004658,8446.092052282871,8446.092052282871,247497.68538685713,0.00028000000000000025
-77.94443263269132,8800.0,-78.86250000004658,8446.092052282871,8446.092052282871,227376.2490193998,9.500000000000005e-05
-77.94443263269132,8800.0,-78.86250000004658,8446.092052282871,8446.092052282871,250562.52821408748,0.00022000000000000017
-77.94443263269132,8800.0,-78.86250000004658,6296.439541033167,6296.439541033167,278752.1999779252,0.0033960000000000027
-77.94443263269132,8800.0,-78.86250000004658,6296.439541033167,6296.439541033167,180938.09284609108,0.00012800000000000008
-77.94443263269132,8800.0,-78.86250000004658,6296.439541033167,6296.439541033167,243921.41509254917,0.00022400000000000019
-77.94443263269132,8800.0,-78.86250000004658,6296.439541033167,6296.439541033167,101581.49215401529,7.600000000000004e-05
-77.94443263269132,8800.0,-78.86250000004658,6296.439541033167,6296.439541033167,265602.24866720196,0.00017600000000000013
-77.94443263269132,8800.0,-78.86250000004658,8590.02264378312,8590.02264378312,281361.15075730335,0.0033960000000000027
-77.94443263269132,8800.0,-78.86250000004658,8590.02264378312,8590.02264378312,273157.33544990985,0.00012800000000000008
-77.94443263269132,8800.0,-78.86250000004658,8590.02264378312,8590.02264378312,278439.840788936,0.00022400000000000019
-77.94443263269132,8800.0,-78.86250000004658,8590.02264378312,8590.022643783119,266501.5782012251,7.600000000000004e-05
-77.94443263269132,8800.0,-78.86250000004658,8590.02264378312,8590.02264378312,280258.24469377415,0.00017600000000000013
